imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0008395,Otets Sergiy,Otets Sergiy,1918,1919,"Biography, Drama, History",112,Russia,,"Yakov Protazanov, Alexandre Volkoff","Leo Tolstoy, Alexandre Volkoff",Yermoliev,"Ivan Mozzhukhin, Olga Kondorova, V. Dzheneyeva, Vladimir Gajdarov, Nikolai Panov, Nathalie Lissenko, Iona Talanov, Vera Orlova, Pyotr Baksheyev, Polycarpe Pavloff, Nicolas Rimsky","Prince Kasatsky is a just and proud youth, shock and disappointment with the world bring him to church, he becomes father Sergius. It is a story of his piety and temptation.",7.1,458,,,,,6.0,3.0
tt0008443,The Poor Little Rich Girl,The Poor Little Rich Girl,1917,1917-03-05,"Comedy, Drama, Family",65,USA,English,Maurice Tourneur,"Eleanor Gates, Frances Marion",Artcraft Pictures Corporation,"Mary Pickford, Madlaine Traverse, Charles Wellesley, Gladys Fairbanks, Frank McGlynn Sr., Emile La Croix, Marcia Harris, Charles Craig, Frank Andrews, Herbert Prior, George Gernon, Maxine Elliott Hicks",The wealthy but selfish parents of a lonely young girl begin to rethink what is important to them after a servant's irresponsibility results in a crisis.,6.7,1266,,,,,16.0,13.0
tt0008489,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",1917,1917-12-15,"Adventure, Crime, Romance",70,USA,English,George Irving,"E.W. Hornung, Anthony Paul Kelly",Hyclass Producing Company,"John Barrymore, Christine Mayo, H. Cooper Cliffe, Frank Morgan, Dudley Hill, Kathryn Adams, Evelyn Brent, Mathilde Brundage, Mike Donlin, Frederick Perry, Nita Allen",Gentleman burglar Raffles tries to get his hand on a priceless pearl.,6.4,130,,,,,3.0,3.0
tt0008499,Rebecca of Sunnybrook Farm,Rebecca of Sunnybrook Farm,1917,1917-09-22,"Comedy, Drama",78,USA,English,Marshall Neilan,"Frances Marion, Charlotte Thompson",Mary Pickford Company,"Mary Pickford, Eugene O'Brien, Helen Jerome Eddy, Charles Ogle, Marjorie Daw, Mayme Kelso, Jane Wolfe, Josephine Crowell, Jack McDonald, Violet Wilkey, F.A. Turner, Kate Toncray, Emily Gerdes","With her family in financial difficulties, Rebecca is sent to live with her two strict, unfeeling aunts, who do not appreciate the young girl's charm and energy. Rebecca must make new ...",6.1,770,,,,,9.0,5.0
tt0008519,A Romance of the Redwoods,A Romance of the Redwoods,1917,1917-05-14,"Adventure, Comedy, Drama",91,USA,,Cecil B. DeMille,"Cecil B. DeMille, Jeanie Macpherson",Artcraft Pictures Corporation,"Mary Pickford, Elliott Dexter, Tully Marshall, Raymond Hatton, Charles Ogle, Walter Long, Winter Hall",A young girl travels west to live with her uncle during the California Gold Rush only to find that he has been killed by Indians and his identity assumed by an outlaw.,5.7,727,$ 134832,,,,12.0,4.0
tt0008536,Satana likuyushchiy,Satana likuyushchiy,1917,1917-10-21,Drama,87,Russia,,Yakov Protazanov,Olga Blazhevich,Yermoliev,"Ivan Mozzhukhin, Nathalie Lissenko, Polycarpe Pavloff, Aleksandr Chabrov, Vera Orlova",,6.9,147,,,,,1.0,1.0
tt0008634,Straight Shooting,Straight Shooting,1917,1917-08-27,Western,57,USA,English,John Ford,George Hively,Universal Film Manufacturing Company,"Harry Carey, Duke R. Lee, George Berrell, Molly Malone, Ted Brooks, Hoot Gibson, Milton Brown, Vester Pegg","Cattleman Flint cuts off farmer Sims' water supply. When Sims' son Ted goes for water, one of Flint's men kills him. Cheyenne is sent to finish off Sims, but finding the family at the newly dug grave, he changes sides.",6.2,372,,,,,10.0,17.0
tt0008652,A Tale of Two Cities,A Tale of Two Cities,1917,1917-03-11,"Drama, History, Romance",70,USA,,Frank Lloyd,"Charles Dickens, Frank Lloyd",Fox Film Corporation,"William Farnum, Jewel Carmen, Charles Clary, Herschel Mayall, Rosita Marstini, Josef Swickard, Ralph Lewis, William Clifford, Marc B. Robbins, Olive White, Willard Louis, Harry De Vere, Florence Vidor, James Morrison","Alcoholic lawyer Sydney Carton travels to Paris during the Reign of Terror to rescue French aristocrat Charles Darnay, husband of the woman he loves.",6.0,108,,,,,6.0,1.0
tt0008663,Terje Vigen,Terje Vigen,1917,1917-01-29,"Drama, War",48,Sweden,,Victor Sjöström,Henrik Ibsen,Svenska Biografteatern AB,"Victor Sjöström, August Falck, Edith Erastoff, Bergliot Husberg","Terje Vigen, a sailor, suffers the loss of his family through the cruelty of another man. Years later, when his enemy's family finds itself dependent on Terje's beneficence, Terje must ...",7.4,1508,SEK 60000,,,,12.0,9.0
tt0008672,Thomas Graals bästa film,Thomas Graals bästa film,1917,1917-08-13,Comedy,52,Sweden,,Mauritz Stiller,Gustaf Molander,Svenska Biografteatern AB,"Victor Sjöström, Karin Molander, Albin Lavén, Jenny Tschernichin-Larsson, Axel Nilsson, Adolf Blomstedt, Gustaf Boge, Gucken Cederborg, Emma Dietrichs, Emil Fjellström, Henrik Jaenzon, William Larsson, Thyra Leijman-Uppström, Nils Lundell, Torsten Winge","Thomas Graal's a screenwriter, is very fond of his secretary Bessie. Overtaken by a kiss by Thomas she runs away. In his misfortune Thomas writes a screenplay inspired by Bessie. But she has not been really honest with him .",6.0,189,,,,,4.0,1.0
tt0008679,Tillie Wakes Up,Tillie Wakes Up,1917,1917-01-29,Comedy,48,USA,,Harry Davenport,"Frances Marion, Mark Swan",Peerless Productions,"Marie Dressler, Johnny Hines, Frank Beamish, Rubye De Remer, Ruth Barrett, Jack Brawn","On the third floor of the apartment house at 003 Findlet Avenue lived Mr. and Mrs. Henry Tinkelpaw. The neighbors said it was a shame the way he neglected his poor wife, but Tillie's ...",4.8,481,,,,,4.0,1.0
tt0008687,Tom Sawyer,Tom Sawyer,1917,1917-12-10,"Adventure, Comedy, Drama",59,USA,English,William Desmond Taylor,"Mark Twain, Julia Crawford Ivers",Oliver Morosco Photoplay Company,"Jack Pickford, George Hackathorne, Alice Marvin, Edythe Chapman, Robert Gordon, Antrim Short, Clara Horton, Helen Gilmore, Carl Goetz","Tom Sawyer, a young Missouri lad, finds fun and adventure with his pals Joe Harper and Huckleberry Finn, running away to hide out on Jackson's Island and pretending to be Mississippi River ...",6.1,140,,,,,8.0,2.0
tt0008710,Tösen från Stormyrtorpet,Tösen från Stormyrtorpet,1917,1917-09-10,Drama,87,Sweden,,Victor Sjöström,"Ester Julin, Selma Lagerlöf",Svenska Biografteatern AB,"Greta Almroth, Nils Aréhn, Josua Bengtson, Georg Blomstedt, Thekla Borgh, Gösta Cederlund, Lars Hanson, William Larsson, Karin Molander, Edla Rothgardt, Concordia Selander, Hjalmar Selander, Jenny Tschernichin-Larsson","Helga is a young single lady who has a baby by a much older married man. After the older man tells Helga's father that he refuses to pay child support because he isn't the child's father, ...",6.7,148,,,,,1.0,2.0
tt0008775,Wild and Woolly,Wild and Woolly,1917,1917-06-24,"Comedy, Western, Romance",72,USA,English,John Emerson,"Horace B. Carpenter, Anita Loos",Douglas Fairbanks Pictures,"Douglas Fairbanks, Eileen Percy, Calvert Carter, Charles Stevens, Sam De Grasse","A rich young Easterner who has always wanted to live in ""the Wild West"" plans to move to a Western town. Unknown to him, the town's ""wild"" days are long gone, and it is an orderly, ...",6.4,557,,,,,8.0,3.0
tt0008827,Amarilly of Clothes-Line Alley,Amarilly of Clothes-Line Alley,1918,1918-03-11,"Comedy, Romance",67,USA,English,Marshall Neilan,"Frances Marion, Belle K. Maniates",Mary Pickford Company,"Mary Pickford, William Scott, Kate Price, Ida Waterman, Norman Kerry, Fred Goodwins, Margaret Landis, Tom Wilson","Amarilly comes from a large family in a working-class neighborhood. She is happy with her family and her boyfriend Terry, a bartender in a cafe. But one day she meets Gordon, a sculptor who...",5.8,740,,,,,9.0,5.0
tt0008843,Az aranyember,Az aranyember,1919,1919-01-20,Drama,83,Hungary,,Alexander Korda,"Mór Jókai, Ladislaus Vajda",Corvin Film,"Oscar Beregi Sr., Gábor Rajnay, Ica von Lenkeffy, Margit Makay, Lili Berky, Jenõ Horváth, Mari K. Demjén, Szeréna S. Fáy, Gyula Bartos, Gusztáv Vándory, Gyula Szöreghy, József Kürthy","The adventures of captain Mihály Tímár, who aids a persecuted Turkish Pasha and his daughter in their escape across the Donau. After the Pasha dies, the captain acquires his fortune and ...",5.9,123,,,,,,1.0
tt0008854,Gli occhi della mummia,Die Augen der Mumie Ma,1918,1918-10-03,"Drama, Horror",63,Germany,German,Ernst Lubitsch,"Hanns Kräly, Emil Rameau",Projektions-AG Union (PAGU),"Pola Negri, Emil Jannings, Harry Liedtke, Max Laurence, Margarete Kupfer","A girl is kidnapped and held captive in an ancient Egyptian temple. She is rescued and flees to England, but soon finds that her mysterious captor is still haunting her.",5.5,554,,,,,18.0,15.0
tt0008879,I proscritti,Berg-Ejvind och hans hustru,1918,1919,Drama,136,Sweden,,Victor Sjöström,"Victor Sjöström, Sam Ask",Svenska Biografteatern AB,"Victor Sjöström, Edith Erastoff, John Ekman, Nils Aréhn, Jenny Tschernichin-Larsson, William Larsson, Artur Rolén, Sigurd Wallén, Emil Fjellström, Hildur Carlberg, Edith Wallén, Harald Wehlnor, Thure Holm, Gucken Cederborg, Nils Elffors",A stranger comes to work at widow Halla's farm.,7.3,1518,SEK 100000,,,,12.0,17.0
tt0008891,L'uccello blu,The Blue Bird,1918,1918-03-31,"Family, Fantasy",75,USA,English,Maurice Tourneur,"Maurice Maeterlinck, Charles Maigne",Paramount Pictures,"Tula Belle, Robin Macdougall, Edwin E. Reed, Emma Lowry, William J. Gross, Florence Anderson, Edward Elkas, Katherine Bianchi, Lillian Cook, Gertrude McCoy, Lyn Donelson, Charles Ascot, Tom Corless, Mary Kennedy, Eleanor Masters","Two peasant children, Mytyl and Tyltyl, are led by Berylune, a fairy, to search for the Blue Bird of Happiness. Berylune gives Tyltyl a cap with a diamond setting, and when Tyltyl turns the...",7.0,782,,,,,20.0,10.0
tt0008930,Broadway Love,Broadway Love,1918,1918-01-21,Romance,60,USA,English,Ida May Park,"Ida May Park, W. Carey Wonderly",Universal Film Manufacturing Company,"Dorothy Phillips, Juanita Hansen, William Stowell, Harry von Meter, Lon Chaney, Gladys Tennyson, Eve Southern","A small-town girl goes to New York hoping to become a star on Broadway, but the best she can do are roles as chorus girls. She falls in with a ""fast"" crowd, notably a ""party girl"" named ...",6.0,116,,,,,3.0,1.0
tt0008950,Sangue gitano,Carmen,1918,1918-12-20,Drama,70,Germany,German,Ernst Lubitsch,"Grete Diercks, Norbert Falk",Projektions-AG Union (PAGU),"Pola Negri, Harry Liedtke, Leopold von Ledebur, Grete Diercks, Wilhelm Diegelmann, Heinrich Peer, Margarete Kupfer, Sophie Pagay, Paul Conradi, Max Kronert, Magnus Stifter, Paul Biensfeldt, Victor Janson, Albert Venohr","The tragic story of Don Jose, a Spanish cavalryman, who falls under the spell of a gypsy girl, Carmen, who treats him with both love and contempt and leads him into temptation and thus ...",6.0,267,,,,,8.0,9.0
tt0009014,La decima sinfonia,La dixième symphonie,1918,1918-11-01,Drama,94,France,French,Abel Gance,Abel Gance,Le Film d'Art,"Séverin-Mars, Jean Toulout, Emmy Lynn, André Lefaur, Elizabeth Nizan, Ariane Hugon","Composer Enrid Damor knows nothing of the past life of his new wife Eve Dinant : she lived as a debauchee with an adventurer, Fred Ryce. Fred Ryce meets Damor's daughter, Claire, and tries ...",5.9,134,,,,,4.0,2.0
tt0009062,L'allegra prigione,Das fidele Gefängnis,1917,1917-11-30,Comedy,48,Germany,German,Ernst Lubitsch,Ernst Lubitsch,Projektions-AG Union (PAGU),"Harry Liedtke, Emil Jannings, Paul Biensfeldt, Erich Schönfelder, Käthe Dorsch, Kitty Dewall, Agda Nilsson, Ernst Lubitsch",A neglected wife disguises herself in order to lure her wastrel husband into a compromising position.,6.2,515,,,,,7.0,3.0
tt0009086,The Forbidden City,The Forbidden City,1918,1918-10-06,"Drama, Romance",62,USA,English,Sidney Franklin,"Mary Murillo, George Scarborough",Norma Talmadge Film Corporation,"Norma Talmadge, Thomas Meighan, E. Alyn Warren, Michael Rayle, L. Rogers Lytton, Reid Hamilton, Charles Fang","A Chinese mandarin hopes to regain favor with the Emporer by betrothing her to him, but he doesn't know she's secretly married to the American consul and pregnant.",5.4,281,,,,,9.0,1.0
tt0009150,Cuori del mondo,Hearts of the World,1918,1918-06-01,"Drama, War",117,USA,English,D.W. Griffith,"D.W. Griffith, D.W. Griffith",D.W. Griffith Productions,"Lillian Gish, Robert Harron, Dorothy Gish, Adolph Lestina, Josephine Crowell, Jack Cosgrave, Kate Bruce, Ben Alexander, Marion Emmons, Francis Marion, Robert Anderson, George Fawcett, George Siegmann, Fay Holderness, L. Lowry",Young lovers in a French village are torn apart with the coming of the Great War.,6.4,906,,,,,16.0,12.0
tt0009153,Indemoniato,Hell Bent,1918,1918-07-06,Western,50,USA,,John Ford,"John Ford, Harry Carey",Universal Film Manufacturing Company,"Harry Carey, Duke R. Lee, Neva Gerber, Vester Pegg, Joe Harris, Steve Clemente, Millard K. Wilson, Molly Malone",A cowboy must save his girlfriend from captivity and then cross the desert on foot with a single waterhole on the way.,6.1,112,,,,,2.0,5.0
tt0009241,Johanna Enlists,Johanna Enlists,1918,1918-09-15,"Comedy, Romance",72,USA,English,William Desmond Taylor,"Rupert Hughes, Frances Marion",Pickford Film,"Mary Pickford, Anne Schaefer, Fred Huntley, Monte Blue, Douglas MacLean, Emory Johnson, John Steppling, Wallace Beery, Wesley Barry, June Prentis, Jean Prentis","A young girl, stifling on her father's backwoods farm, is reinvigorated by the arrival of an army regiment, come to train in the area.",5.1,594,,,,,5.0,2.0
tt0009326,M'Liss,M'Liss,1918,1918-05-05,"Comedy, Drama",73,USA,English,Marshall Neilan,"Bret Harte, Frances Marion",Pickford Film,"Mary Pickford, Theodore Roberts, Thomas Meighan, Tully Marshall, Charles Ogle, Monte Blue, Winifred Greenwood, Helen Kelly, Val Paul, William H. Brown, John Burton, Charles A. Post, Guy Oliver","M'liss, a feisty young girl in a mining camp, falls for Charles Gray, the school teacher. Charles is implicated in a murder of which he is innocent, and the two must fight to save him from ...",6.5,119,,,,,9.0,5.0
tt0009356,The Married Virgin,The Married Virgin,1918,1918-12-01,Drama,71,USA,English,Joseph Maxwell,"Hayden Talbot, Hayden Talbot",Maxwell Productions (I),"Vera Sisson, Rudolph Valentino, Frank Newburg, Kathleen Kirkham, Edward Jobson, Lillian Leighton",An already engaged young woman is blackmailed into marrying a count in order to save her father from imprisonment.,5.2,616,,,,,10.0,2.0
tt0009369,Mickey,Mickey,1918,1918-08-01,"Comedy, Drama",93,USA,English,"F. Richard Jones, James Young","Hampton Del Ruth, J.G. Hawks",Mabel Normand Feature Film Company,"Mabel Normand, George Nichols, Laura La Varnie, Lew Cody, Minta Durfee, Wheeler Oakman, Tom Kennedy, Minnie Devereaux","Mickey, an orphan who has been brought up in a mining settlement, is sent to New York to live with her aunt.",5.9,1061,$ 125000,,,,18.0,3.0
tt0009440,Old Wives for New,Old Wives for New,1918,1918-05-19,Drama,60,USA,English,Cecil B. DeMille,"Jeanie Macpherson, David Graham Phillips",Artcraft Pictures Corporation,"Elliott Dexter, Florence Vidor, Sylvia Ashton, Wanda Hawley, Theodore Roberts, Helen Jerome Eddy, Marcia Manon, Julia Faye, J. Parks Jones, Edna Mae Cooper, Gustav von Seyffertitz, Tully Marshall, Lillian Leighton, Mayme Kelso, Alice Terry","Charles Murdock neglects his fat and lazy wife in favor of Juliet Raeburn but, when Juliet's name is involved in murder, he marries Viola and takes her to Paris.",6.4,178,$ 66241,,,,12.0,2.0
tt0009475,A Pair of Silk Stockings,A Pair of Silk Stockings,1918,1918-07-20,"Comedy, Romance",60,USA,English,Walter Edwards,"Cyril Harcourt, Edith M. Kennedy",Select Pictures Corporation,"Constance Talmadge, Harrison Ford, Wanda Hawley, Vera Doria, Florence Carpenter, Thomas Persse, Louis Willoughby, Helen Haskell, Larry Steers, Robert Gordon, Sylvia Ashton",A Pair of Silk Stockings is a 1918 American silent marital comedy film starring Constance Talmadge and Harrison Ford. It was directed by Walter Edwards and produced and distributed by ...,4.4,484,,,,,4.0,
tt0009559,A Romance of Happy Valley,A Romance of Happy Valley,1919,1919-01-26,"Drama, Romance",76,USA,English,D.W. Griffith,D.W. Griffith,D.W. Griffith Productions,"Lillian Gish, Robert Harron, George Fawcett, Kate Bruce, George Nichols, Bertram Grassby, Porter Strong, Adolph Lestina, Lydia Yeamans Titus, Andrew Arbuckle, Frances Sparks","John Logan leaves his parents and sweetheart in bucolic Happy Valley to make his fortune in the city. Those he left behind become miserable and beleaguered in his absence, but after several...",6.1,341,,,,,8.0,1.0
tt0009608,Shifting Sands,Shifting Sands,1918,1918-08-01,Drama,60,USA,English,Albert Parker,Charles T. Dazey,Triangle Film Corporation,"Gloria Swanson, Joe King, Harvey Clark, Leone Carton, Lillian Langdon, Arthur Millett, Myrtle Rishell","Marcia Grey is wrongly convicted on trumped-up evidence of a German. After serving her term, she rebuilds her life and marries well. The German then attempts to blackmail her into helping ...",5.1,697,,,,,8.0,1.0
tt0009611,Charlot soldato,Shoulder Arms,1918,1918-10-27,"Comedy, War",45,USA,"None, English",Charles Chaplin,Charles Chaplin,Charles Chaplin Productions,"Edna Purviance, Charles Chaplin, Syd Chaplin, Loyal Underwood, Henry Bergman, Tom Wilson, Albert Austin, Jack Wilson",Charlie is a boot camp private who has a dream of being a hero who goes on a daring mission behind enemy lines.,7.3,5895,,,,,38.0,21.0
tt0009652,Stella Maris,Stella Maris,1918,1918-01-21,Drama,84,USA,,Marshall Neilan,"William J. Locke, Frances Marion",Pickford Film,"Mary Pickford, Ida Waterman, Herbert Standing, Conway Tearle, Marcia Manon, Josephine Crowell",Two young women - a paraplegic girl sheltered by her wealthy guardians and a more experienced orphan - fall in love with a man separated from his violent wife.,6.7,1360,,,,,19.0,11.0
tt0009682,Tarzan of the Apes,Tarzan of the Apes,1918,1918-01-27,"Action, Adventure",73,USA,None,Scott Sidney,"Edgar Rice Burroughs, Fred Miller",National Film Corporation of America,"Elmo Lincoln, Enid Markey, True Boardman, Kathleen Kirkham, George B. French, Gordon Griffith, Colin Kenny, Thomas Jefferson, Bessie Toner, Jack Wilson, Louis Morrison, Eugene Pallette, Fred L. Wilson","Reared by a childless ape, the orphaned heir of the Greystokes becomes one of the apes. Then, Dr Porter organises a rescue expedition, and his beautiful daughter, Jane, catches his attention. Has Tarzan of the Apes found the perfect mate?",5.7,684,,$ 3270000,,,14.0,21.0
tt0009701,Tih Minh,Tih Minh,1918,1919-02-07,"Adventure, Mystery",418,France,French,Louis Feuillade,Louis Feuillade,Société des Etablissements L. Gaumont,"Mary Harald, René Cresté, Georges Biscot, Édouard Mathé, Louis Leubas, Gaston Michel, Marcel Marquet, Émile André, Georgette Faraboni, Jeanne Rollette, Lugane, Adeline de La Croix, Manuel Caméré","Jacques d'Athys, a French adventurer, returns to his home in Nice after an expedition to Indochina where he has picked up a Eurasian fiancée and a book that, unbeknownst to him, contains a ...",7.0,309,,,,,1.0,7.0
tt0009737,The Unbeliever,The Unbeliever,1918,1918-02-11,"Drama, War",80,USA,English,Alan Crosland,Mary Raymond Shipman Andrews,Perfection Pictures,"Marguerite Courtot, Raymond McKee, Erich von Stroheim, Kate Lester, Frank DeVernon, Mortimer Martine, Blanche Davenport, Harold Hollacher, Darwin Karr, Earl Schenck, Gertrude Norman, Lew Hart, Thomas Holcomb, J.F. Rorke, Moss Gill","A wealthy young American, bred to class distinction and racial intolerance, enters the Marines during the First World War. In the course of his training and his experiences in the trenches ...",5.9,109,,,,,5.0,1.0
tt0009796,The Whispering Chorus,The Whispering Chorus,1918,1918-03-28,Drama,86,USA,English,Cecil B. DeMille,"Jeanie Macpherson, Perley Poore Sheehan",Famous Players-Lasky Corporation,"Raymond Hatton, Kathlyn Williams, Edythe Chapman, Elliott Dexter, Noah Beery, Guy Oliver, John Burton, Tully Marshall, William H. Brown, James Neill, Gustav von Seyffertitz, Walter Lynch, Edna Mae Cooper","John Trimble has embezzled and obtains another identity by having a mutilated body buried in his place. He is later arrested for murdering himself. During the trial his mother, before dying...",6.8,262,$ 72500,,,,14.0,5.0
tt0009878,Anders als die Andern,Anders als die Andern,1919,1919-05-28,"Crime, Drama, History",50,Germany,"English, German",Richard Oswald,"Magnus Hirschfeld, Richard Oswald",Richard-Oswald-Produktion,"Conrad Veidt, Leo Connard, Ilse von Tasso-Lind, Alexandra Willegh, Ernst Pittschau, Fritz Schulz, Wilhelm Diegelmann, Clementine Plessner, Anita Berber, Reinhold Schünzel, Helga Molander, Magnus Hirschfeld, Karl Giese","Two male musicians fall in love, but blackmail and scandal makes the affair take a tragic turn.",7.0,1122,,,,,16.0,16.0
tt0009892,Ravished Armenia,Ravished Armenia,1919,1919-01-19,"Drama, History, Romance",80,USA,,Oscar Apfel,"Aurora Mardiganian, Henry Leyford Gates",First National Pictures,"Aurora Mardiganian, Irving Cummings, Anna Q. Nilsson, Henry Morgenthau, Lillian West, Eugenie Besserer, Frank Clark, Howard Davies, Hector Dion, Miles McCarthy","Aurora Mardiganian, a young and beautiful Armenian girl, lives with her parents in the Turkish city of Harpoot. Her father, a prosperous merchant, was preparing to send her to the West to ...",5.9,963,,,,,2.0,2.0
tt0009893,La principessa delle ostriche,Die Austernprinzessin,1919,1920-05-03,Comedy,60,Germany,German,Ernst Lubitsch,"Hanns Kräly, Ernst Lubitsch",Projektions-AG Union (PAGU),"Victor Janson, Ossi Oswalda, Harry Liedtke, Julius Falkenstein, Max Kronert, Curt Bois",An American heiress seeks the hand of an impoverished German prince.,7.2,1631,,,,,19.0,23.0
tt0009894,El automóvil gris,El automóvil gris,1919,1919-12-11,"Action, Crime",223,Mexico,Spanish,Enrique Rosas,"Juan Manuel Cabrera, Miguel Necoechea",Azteca Films,"Joaquín Coss, Juan de Homs, Manuel de los Ríos, María Teresa Montoya, Dora Vila, Valentín Asperó, Juan Manuel Cabrera, Enrique Cantalaúba, Russo Conde, Ángel Esquivel, Francisco Ferriz, María Mercedes Ferriz, Miguel Ángel Ferriz, Ernesto Finance, Antonio Galé","A gang terrorizes Mexico City's high society on 1915. Murder, kidnaping and robbery are their trademarks. One police inspector (Cabrera) follows the gang crimes and eventually send them to ...",7.1,168,,,,,1.0,2.0
tt0009900,Il ritorno al paradiso terrestre,Back to God's Country,1919,1922,"Adventure, Romance, Western",73,Canada,,David Hartford,"James Oliver Curwood, James Oliver Curwood",Canadian Photoplays Ltd.,"Nell Shipman, Charles Arling, Wheeler Oakman, Wellington A. Playter","A woman finds herself all alone in a remote harbor with the man responsible for the murder of her father. With seemingly nobody around to protect her, she has to be resourceful.",6.3,857,$ 67000,,,,11.0,6.0
tt0009915,Behind the Door,Behind the Door,1919,1919-12-14,"Drama, Thriller, War",70,USA,English,Irvin Willat,"Gouverneur Morris, Luther Reed",Thomas H. Ince Corporation,"Hobart Bosworth, Jane Novak, Wallace Beery, James Gordon, Richard Wayne, J.P. Lockney, Gibson Gowland, Otto Hoffman",A German-American naval officer takes revenge against the German submarine commander who brutalized his wife.,7.1,165,,,,,5.0,7.0
tt0009937,Mariti ciechi,Blind Husbands,1919,1924-02-06,"Drama, Romance",99,USA,English,Erich von Stroheim,"Erich von Stroheim, Erich von Stroheim",Universal Film Manufacturing Company,"Sam De Grasse, Francelia Billington, Erich von Stroheim, Gibson Gowland, Fay Holderness, Ruby Kendrick, Valerie Germonprez, Jack Perrin, Richard Cummings, Louis Fitzroy, William De Vaull, Jack Mathis, Percy Challenger",An Austrian officer sets out to seduce a neglected young wife.,7.0,1325,$ 42000,,,,12.0,17.0
tt0009968,Giglio infranto,Broken Blossoms or The Yellow Man and the Girl,1919,1923-02-23,"Drama, Romance",90,USA,,D.W. Griffith,"Thomas Burke, D.W. Griffith",D.W. Griffith Productions,"Lillian Gish, Richard Barthelmess, Donald Crisp, Arthur Howard, Edward Peil Sr., George Beranger, Norman Selby","A frail waif, abused by her brutal boxer father in London's seedy Limehouse District, is befriended by a sensitive Chinese immigrant with tragic consequences.",7.3,9241,$ 88000,,,,89.0,78.0
tt0009976,The Busher,The Busher,1919,1919-05-18,"Drama, Sport",63,USA,English,Jerome Storm,"R. Cecil Smith, Earle Snell",Thomas H. Ince Corporation,"Charles Ray, Colleen Moore, John Gilbert, Jay Morley, Otto Hoffman",A young baseball pitcher in the bush leagues is discovered by a big-league manager and given his chance in the major leagues. But will he be up to the challenge?,5.7,631,,,,,13.0,4.0
