imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0010040,Daddy-Long-Legs,Daddy-Long-Legs,1919,1919-05-11,"Comedy, Drama",85,USA,English,Marshall Neilan,"Jean Webster, Agnes Christine Johnston",Mary Pickford Company,"Mary Pickford, Milla Davenport, Percy Haswell, Fay Lemport, Mahlon Hamilton, Lillian Langdon, Betty Bouton, Audrey Chapman, Marshall Neilan, Carrie Clark Ward","An orphan discovers that she has an anonymous benefactor who is willing to pay her college tuition, unaware he's the same man who has been romantically pursuing her.",6.5,1306,,,,,20.0,11.0
tt0010060,The Delicious Little Devil,The Delicious Little Devil,1919,1919-05-01,"Comedy, Drama",63,USA,English,Robert Z. Leonard,"Harvey F. Thew, John B. Clymer",Universal Film Manufacturing Company,"Mae Murray, Richard Cummings, Harry L. Rattenberry, Edward Jobson, Rudolph Valentino, Bert Woodruff, Martha Mattox, William V. Mong, Ivor McFadden, Bertram Grassby, Alice Knowland, I.S. McVea's Band, Satchel McVea","A poor hat-check girl loses her job and is forced to get a job as a dancer at a roadhouse. There she falls in love with the son of a rich businessman. The boy's father, believing her to be ...",5.9,814,,,,,12.0,5.0
tt0010071,Don't Change Your Husband,Don't Change Your Husband,1919,1919-01-26,Comedy,71,USA,,Cecil B. DeMille,Jeanie Macpherson,Artcraft Pictures Corporation,"Elliott Dexter, Gloria Swanson, Lew Cody, Sylvia Ashton, Theodore Roberts, Julia Faye, James Neill, Ted Shawn","Leila Porter comes to dislike her husband James, a glue king who is always eating onions and looking sloppy. But after she divorces him and marries two-timing playboy Schuyler Van Sutphen the now-reformed James looks pretty good.",6.6,1122,,,,,21.0,6.0
tt0010103,Eyes of Youth,Eyes of Youth,1919,1919-11-30,Drama,78,USA,English,Albert Parker,"Max Marcin, Albert Parker",Harry Garson Productions,"Clara Kimball Young, Gareth Hughes, Pauline Starke, Sam Sothern, Edmund Lowe, Ralph Lewis, Milton Sills, Vincent Serrano, William Courtleigh, Norman Selby, Rudolph Valentino, Edward Kimball",A young woman at a crossroads is shown what her future would be like for each choice.,5.3,646,,,,,6.0,
tt0010137,"For Better, for Worse","For Better, for Worse",1919,1919-04-27,Drama,70,USA,English,Cecil B. DeMille,"Jeanie Macpherson, Edgar Selwyn",Famous Players-Lasky Corporation,"Elliott Dexter, Tom Forman, Gloria Swanson, Sylvia Ashton, Raymond Hatton, Theodore Roberts, Wanda Hawley, Winter Hall, Jack Holt, Fred Huntley","Dr. Edward Meade and friend Richard Burton both love Sylvia Norcross. Both enlist in the military, but Meade stays back to care for deformed children. Sylvia thinks him a coward and marries...",5.4,697,,,,,3.0,
tt0010162,Getting Mary Married,Getting Mary Married,1919,1919-04-19,Comedy,65,USA,English,Allan Dwan,"John Emerson, Anita Loos",Marion Davies Film Corporation,"Marion Davies, Norman Kerry, Matt Moore, Frederick Burton, Amelia Summerville, Constance Beaumar, Elmer Grandin, Helen Lindroth",A young woman must resist the charms of a handsome stranger and stay single if she wants to inherit a fortune.,6.5,203,,,,,4.0,
tt0010193,The Greatest Question,The Greatest Question,1919,1919-12-28,Drama,80,USA,English,D.W. Griffith,"William Hale, Stanner E.V. Taylor",First National Pictures,"Lillian Gish, Robert Harron, Ralph Graves, Eugenie Besserer, George Fawcett, Tom Wilson, George Nichols, Josephine Crowell, Katherine Albert","An orphan girl is given shelter by a farm family, but soon finds herself in the clutches of a murderous farmer and his wife.",5.8,671,,,,,11.0,1.0
tt0010195,The Grim Game,The Grim Game,1919,1919-10-12,"Adventure, Drama",71,USA,English,Irvin Willat,"Arthur B. Reeve, John Grey",Paramount Pictures,"Harry Houdini, Thomas Jefferson, Ann Forrest, Augustus Phillips, Tully Marshall, Arthur Hoyt, Mae Busch, Edward Martin, Jane Wolfe","Jailed unjustly for a murder he did not commit, a young man uses his amazing powers of escape to free himself and pursue the actual killers, who hold his fiancée captive.",6.8,254,$ 200000,,,,11.0,6.0
tt0010208,Harakiri,Harakiri,1919,1920-12-06,Drama,80,Germany,Dutch,Fritz Lang,"David Belasco, Max Jungk",Decla-Bioscop AG,"Paul Biensfeldt, Lil Dagover, Georg John, Meinhart Maur, Rudolf Lettinger, Erner Huebsch, Käte Küster, Niels Prien, Herta Heden, Loni Nest","The Buddhist priest wants the Daughter of the Daimyo to become a priestess at the Forbidden Garden. The Daimyo thinks if he were in Europe that his daughter should decide on her own, but he...",5.6,553,,,,,9.0,7.0
tt0010219,Hawthorne of the U.S.A.,Hawthorne of the U.S.A.,1919,1919-11-30,"Adventure, Comedy, Romance",57,USA,English,James Cruze,"James B. Fagan, Walter Woods",Paramount Pictures,"Wallace Reid, Lila Lee, Harrison Ford, Tully Marshall, Charles Ogle, Guy Oliver, Edwin Stevens, Clarence Burton, Theodore Roberts, Ruth Renick, Robert Brower, Frank Bonner",,3.9,368,,,,,2.0,1.0
tt0010227,Heart o' the Hills,Heart o' the Hills,1919,1919-11-30,"Drama, Romance",87,USA,English,"Joseph De Grasse, Sidney Franklin","John Fox Jr., Bernard McConville",Mary Pickford Company,"Mary Pickford, Harold Goodwin, Allan Sears, Fred Huntley, Claire McDowell, Sam De Grasse, W.H. Bainbridge, John Gilbert, Betty Bouton, Henry Hebert, Fred Warren",Family tensions in the Kentucky hills are inflamed by an outsider's dishonest scheme to exploit the area for its coal.,5.6,510,,,,,10.0,5.0
tt0010247,Il tesoro di Arne,Herr Arnes pengar,1919,1919-09-22,"Drama, History",122,Sweden,Swedish,Mauritz Stiller,"Selma Lagerlöf, Gustaf Molander",Svenska Biografteatern AB,"Erik Stocklassa, Bror Berger, Richard Lund, Axel Nilsson, Hjalmar Selander, Concordia Selander, Gösta Gustafson, Mary Johnson, Wanda Rothgardt, Stina Berg, Gustav Aronson, Jenny Öhrström Ebbesen","Three Scottish officers, including Sir Archi, murder Sir Arne and his household for a coffin filled with silver coins. The only survivor is Elsalill, who moves to relatives in Marstrand. ...",7.3,1176,,,,,9.0,15.0
tt0010267,The Hoodlum,The Hoodlum,1919,1919-08-31,Comedy,78,USA,English,Sidney Franklin,"Julie Mathilde Lippmann, Bernard McConville",Mary Pickford Company,"Mary Pickford, Ralph Lewis, Kenneth Harlan, T.D. Crittenden, Aggie Herring, Andrew Arbuckle, Max Davidson, Paul Mullen, Buddy Messinger","A spoiled young rich girl is forced by misfortune to fight for survival in the slums and alleys, where she becomes involved with all manner of unpleasantness.",6.7,929,,,,,10.0,4.0
tt0010281,Non vorrei essere un uomo,Ich möchte kein Mann sein,1918,1918-11-18,"Comedy, Romance",45,Germany,German,Ernst Lubitsch,"Hanns Kräly, Ernst Lubitsch",Projektions-AG Union (PAGU),"Ossi Oswalda, Curt Goetz, Ferry Sikla, Margarete Kupfer, Victor Janson","A teenaged tomboy, tired of being bossed around by her strict guardian, impersonates a man so she can have more fun, but discovers that being the opposite sex isn't as easy as she had hoped.",6.9,1230,,,,,16.0,15.0
tt0010298,Ingmarssönerna,Ingmarssönerna,1919,1919-01-01,Drama,207,Sweden,,Victor Sjöström,"Selma Lagerlöf, Victor Sjöström",,"Victor Sjöström, Harriet Bosse, Tore Svennberg, Hildur Carlberg, Hjalmar Peters, Svea Peters, Gustav Ranft, William Iwarsson, Wilhelm Högstedt, Harry Ahlin, Wiktor Bergendahl, Ernst Brunman, Artur Cederborgh, Gösta Gustafson, Ester Lundh",Lill-Ingmar is having a troublesome love life with his bride to be Brita.,6.9,100,,,,,2.0,2.0
tt0010307,Per la patria,J'accuse,1919,1919-04-25,"Drama, Horror, War",166,France,French,Abel Gance,Abel Gance,Pathé Frères,"Romuald Joubé, Maxime Desjardins, Séverin-Mars, Angèle Guys, Maryse Dauvray, Mancini, Elizabeth Nizan, Pierre Danis, Blaise Cendrars, Paul Duc","The story of two men, one married, the other the lover of the other's wife, who meet in the trenches of the First World War, and how their tale becomes a microcosm for the horrors of war.",7.7,1417,,,,,15.0,25.0
tt0010323,Il gabinetto del dottor Caligari,Das Cabinet des Dr. Caligari,1920,1920-02-27,"Fantasy, Horror, Mystery",76,Germany,German,Robert Wiene,"Carl Mayer, Hans Janowitz",Decla-Bioscop AG,"Werner Krauss, Conrad Veidt, Friedrich Feher, Lil Dagover, Hans Heinrich von Twardowski, Rudolf Lettinger","Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders.",8.1,55601,$ 18000,$ 8811,$ 8811,,237.0,160.0
tt0010418,Male and Female,Male and Female,1919,1919-11-23,"Adventure, Drama",116,USA,English,Cecil B. DeMille,"Jeanie Macpherson, J.M. Barrie",Paramount Pictures,"Thomas Meighan, Theodore Roberts, Raymond Hatton, Robert Cain, Gloria Swanson, Lila Lee, Bebe Daniels, Julia Faye, Rhy Darby, Mildred Reardon, Mayme Kelso, Edmund Burns, Henry Woodward, Sydney Deane, Wesley Barry","Lady Mary Lasenby is a spoiled maiden who always gets her way until shipwrecked with her butler, then learns which qualities are really admirable in a person.",7.0,1712,,,,,16.0,8.0
tt0010456,Meyer il berlinese,Meyer aus Berlin,1919,1919-01-17,Comedy,58,Germany,German,Ernst Lubitsch,"Hanns Kräly, Erich Schönfelder",Projektions-AG Union (PAGU),"Ernst Lubitsch, Ethel Orff, Heinz Landsmann, Trude Troll, Ossi Oswalda, Erich Schönfelder","A bumbling, self-indulgent husband goes on a vacation away from his wife. There he meets a popular, attractive young woman also on a vacation. Both go on a mountain climb which is going to be far from an ideal adventure.",6.0,172,,,,,3.0,
tt0010466,The Miracle Man,The Miracle Man,1919,1919-08-26,Drama,80,USA,English,George Loane Tucker,"George M. Cohan, Robert Hobart Davis",Mayflower Photoplay Company,"Lon Chaney, Betty Compson, Joseph J. Dowling, J.M. Dumont, Elinor Fair, Thomas Meighan, F.A. Turner, Lucille Hutton, Lawson Butt, Kisaburô Kurihara",A gang of crooks evade the police by moving their operations to a small town. There the gang's leader encounters a faith healer and uses him to scam gullible public of funds for a supposed ...,6.6,145,$ 120000,,,,5.0,6.0
tt0010484,The Mother and the Law,The Mother and the Law,1919,1919-08-18,Drama,95,USA,,D.W. Griffith,"D.W. Griffith, D.W. Griffith",D.W. Griffith Productions,"Mae Marsh, Robert Harron, Miriam Cooper, Vera Lewis, Sam De Grasse, Clyde E. Hopkins, F.A. Turner, Walter Long, Ralph Lewis, Tom Wilson, A.W. McClure, Lloyd Ingraham, William Brown, Max Davidson, Alberta Lee",A re-edited version of the 'modern' story from,6.9,166,,,,,3.0,1.0
tt0010559,Die Pest in Florenz,Die Pest in Florenz,1919,1919-10-23,"Drama, History, Horror",92,Germany,,Otto Rippert,"Fritz Lang, Edgar Allan Poe",Decla-Bioscop AG,"Theodor Becker, Karl Bernhard, Julietta Brandt, Erner Huebsch, Franz Knaak, Otto Mannstaedt, Auguste Prasch-Grevenberg, Marga von Kierska, Hans Walter, Anders Wikman","Suddenly appearing in Florence, an evil seductress causes Cesare, the city's ruler, and his son to both fall madly in love with her. The son, killing his father before an order to torture ...",6.3,137,,,,,2.0,3.0
tt0010598,Præsidenten,Præsidenten,1919,1920-02-09,Drama,75,Denmark,,Carl Theodor Dreyer,"Carl Theodor Dreyer, Karl Emil Franzos",Nordisk Film,"Richard Christensen, Christian Engelstoft, Hallander Helleman, Halvard Hoff, Jon Iversen, Jacoba Jessen, Betty Kirkeby, Carl Lauritzen, Axel Madsen, Carl Walther Meyer, Peter Nielsen, Fanny Petersen, Elith Pio, Olga Raphael-Linden","The judge in a Danish town sees his illegitimate daughter facing a trial for the murder of her newborn child, and is rather sure that she will be sentenced to death. She became pregnant ...",6.6,776,,,,,7.0,10.0
tt0010600,La bambola di carne,Die Puppe,1919,1920-04-06,"Comedy, Fantasy",66,Germany,,Ernst Lubitsch,"E.T.A. Hoffmann, Hanns Kräly",Projektions-AG Union (PAGU),"Max Kronert, Hermann Thimig, Victor Janson, Marga Köhler, Ossi Oswalda, Gerhard Ritterband, Jakob Tiedtke, Josefine Dora, Lapitski, Paul Morgan, Hedy Searle, Arthur Weinschenk","Forced into marriage by his uncle, a man decides to fool him by marrying a life-like mechanical doll instead.",7.4,1669,,,,,12.0,21.0
tt0010635,The Roaring Road,The Roaring Road,1919,1919-04-27,"Comedy, Drama, Sport",58,USA,English,James Cruze,"Byron Morgan, Marion Fairfax",Paramount Pictures,"Wallace Reid, Ann Little, Theodore Roberts, Guy Oliver, Clarence Geldart","A young man pursues a young lady with the same energy he applies to his other obsession in life, auto racing.",5.2,594,,,,,6.0,2.0
tt0010662,Scarlet Days,Scarlet Days,1919,1919-11-09,"Adventure, Romance, Western",77,USA,English,D.W. Griffith,Stanner E.V. Taylor,D.W. Griffith Productions,"Richard Barthelmess, Eugenie Besserer, Carol Dempster, Clarine Seymour, Ralph Graves, George Fawcett, Walter Long, Kate Bruce, Rhea Haines, Adolph Lestina, Herbert Sutch, J. Wesley Warner","A romantic bandit named Alvarez, wanted for raids on the mining camps of the California gold rush in 1849, is reformed by the love of a good woman.",4.9,420,,,,,5.0,
tt0010680,The Sentimental Bloke,The Sentimental Bloke,1919,2005,"Drama, Romance",106,Australia,English,Raymond Longford,"C.J. Dennis, Raymond Longford",Southern Cross Feature Film Company,"Arthur Tauchert, Lottie Lyell, Gilbert Emery, Stanley Robinson, Harry Young, Margaret Reid, Charles Keegan, William Coulter, Helen Fergus, C.J. Dennis",A down-at-heal ex-convict undergoes an epiphany as he experiences the love of a good woman for the first time.,6.3,237,,,,,11.0,10.0
tt0010726,"Il lago d'oro, ovvero I ragni","Die Spinnen, 1. Teil - Der Goldene See",1919,1922-11-13,"Adventure, Western",81,Germany,,Fritz Lang,Fritz Lang,Decla-Bioscop AG,"Carl de Vogt, Ressel Orla, Georg John, Lil Dagover, Paul Biensfeldt, Harry Frank, Gilda Langer","Kay Hoog finds a message that indicates that some Incas are still alive, but the secret organisation ""Die Spinnen"" wants the Incas' gold....",6.6,1051,,,,,12.0,22.0
tt0010755,Il canto del fiore rosso,Sången om den eldröda blomman,1919,1919-04-14,"Drama, Romance",145,Sweden,,Mauritz Stiller,"Tom Bret, Johannes Linnankoski",Svenska Biografteatern AB,"Lars Hanson, Greta Almroth, Lillebil Ibsen, Louise Fahlman, Axel Hultman, John Ekman, Hjalmar Peters, Edith Erastoff, Nils Lundell","Olof Koskela is the son of a rich farmer. He seduces young girls at random, until an inconsistent gesture rushes him away from home and his carefree lifestyle. Based on the 1905 novel by Finnish author Johannes Linnankoski.",6.9,157,SEK 180000,,,,2.0,1.0
tt0010806,Amore sulle labbra,True Heart Susie,1919,1919-06-01,"Comedy, Drama, Romance",87,USA,English,D.W. Griffith,Marian Fremont,D.W. Griffith Productions,"Lillian Gish, Robert Harron, Wilbur Higby, Loyola O'Connor, George Fawcett, Clarine Seymour, Kate Bruce, Carol Dempster, Raymond Cannon","Susie, a plain young country girl, secretly loves a neighbor boy, William. She believes in him and sacrifices much of her own happiness to promote his own ambitions, all without his ...",7.0,1599,,,,,49.0,9.0
tt0010821,Un affare misterioso,Unheimliche Geschichten,1919,1919-11-05,"Fantasy, Horror, Mystery",112,Germany,,Richard Oswald,"Anselma Heine, Robert Liebmann",Richard-Oswald-Produktion,"Anita Berber, Conrad Veidt, Reinhold Schünzel, Hugo Döblin, Paul Morgan, Georg John","A demon, a reaper, and the ghost of a prostitute read gothic short stories and act them out.",6.5,447,,,,,7.0,10.0
tt0010844,Victory,Victory,1919,1919-12-07,"Drama, Romance",62,USA,English,Maurice Tourneur,"Joseph Conrad, Jules Furthman",Maurice Tourneur Productions,"Jack Holt, Seena Owen, Wallace Beery, Ben Deeley, Lon Chaney, Bull Montana","Axel Heyst, an uncommitted wanderer, has settled on an island in the South Seas. He takes pity on a troubled young woman, Lena, and gives her refuge on her island. But the piratical Mr. ...",6.6,331,,,,,13.0,5.0
tt0010853,Wagon Tracks,Wagon Tracks,1919,1919-07-29,Western,64,USA,,Lambert Hillyer,"C. Gardner Sullivan, C. Gardner Sullivan",William S. Hart Productions,"William S. Hart, Jane Novak, Robert McKim, Lloyd Bacon, Leo Pierson, Bert Sprotte, Charles Arling","Buckskin Hamilton guides a wagon train across the wasteland, caring well for the pioneers he escorts, but hoping to solve the murder of his brother by one of the travellers.",6.7,152,,,,,7.0,5.0
tt0010879,Quando le nuvole volano via,When the Clouds Roll by,1919,1919-12-28,"Action, Comedy, Romance",85,USA,English,Victor Fleming,Thomas J. Geraghty,Douglas Fairbanks Pictures,"Douglas Fairbanks, Albert MacQuarrie, Kathleen Clifford, Frank Campeau, Ralph Lewis, Herbert Grimwood, Daisy Jefferson, Bull Montana, Victor Fleming, Thomas J. Geraghty, William C. McGann, Harris Thorpe",Psychiatrist Dr. Ulrich Metz attempts to drive Daniel Brown to suicide.,6.9,775,,,,,9.0,6.0
tt0010890,The Wicked Darling,The Wicked Darling,1919,1919-02-24,"Drama, Crime",59,USA,English,Tod Browning,"Evelyn Campbell, Harvey Gates",Universal Film Manufacturing Company,"Priscilla Dean, Wellington A. Playter, Lon Chaney, Spottiswoode Aitken, Gertrude Astor, Kalla Pasha","A slum girl is forced to steal for a living. After she swipes a rich society's matron's necklace, she hides out at the home of a man who turns out to be the socialite's former fiance.",6.4,337,,,,,9.0,3.0
tt0010925,Yankee Doodle in Berlin,Yankee Doodle in Berlin,1919,1919-03-02,Comedy,58,USA,English,F. Richard Jones,Mack Sennett,Mack Sennett Comedies,"Bothwell Browne, Ford Sterling, Malcolm St. Clair, Bert Roach, Eva Thatcher, Marie Prevost, Ben Turpin, Charles Murray, Chester Conklin, Heinie Conklin, Joseph Belmont","Behind enemy lines, Captain Bob White disguises himself as a woman in order to fool members of the German High Command, including the Kaiser himself.",5.5,722,,,,,6.0,2.0
tt0010953,Algol - Tragödie der Macht,Algol - Tragödie der Macht,1920,1921-11-07,"Fantasy, Sci-Fi",99,Germany,,Hans Werckmeister,"Hans Brennert, Friedel Köhne",Deutsche Lichtbild-Gesellschaft e.V. (DLG),"Emil Jannings, John Gottowt, Hans Adalbert Schlettow, Hanna Ralph, Erna Morena, Ernst Hofmann, Gertrude Welcker, Käthe Haack, Sebastian Droste",An alien from the planet Algol gives a man a device that gives him superpowers.,6.3,138,,,,,5.0,7.0
tt0010962,Anna Bolena,Anna Boleyn,1920,1921-04-04,"Biography, Drama, Romance",100,Germany,German,Ernst Lubitsch,"Norbert Falk, Hanns Kräly",Messters Projektion GmbH,"Henny Porten, Emil Jannings, Paul Hartmann, Ludwig Hartau, Aud Egede-Nissen, Hedwig Pauly-Winterstein, Hilde Müller, Maria Reisenhofer, Ferdinand von Alten, Adolf Klein, Paul Biensfeldt, Wilhelm Diegelmann, Friedrich Kühne, Karl Platen, Erling Hanson","The story of the ill-fated second wife of the English king Henry VIII, whose marriage to the Henry led to momentous political and religious turmoil in England.",6.6,576,,,,,14.0,13.0
tt0010964,April Folly,April Folly,1920,1920-03-21,"Drama, Crime",50,USA,English,Robert Z. Leonard,"Adrian Johnson, Cynthia Stockley",Marion Davies Film Corporation,"Marion Davies, Madeline Marshall, Hattie Delaro, Amelia Summerville, Conway Tearle, J. Herbert Frank, Warren Cook, Spencer Charters, Charles Peyton, Agnes Neilson","April Folly is a 1920 American silent drama film directed by Robert Z. Leonard and written by Adrian Johnson and Cynthia Stockley. The film stars Marion Davies, Madeline Marshall, Hattie ...",6.4,129,,,,,3.0,
tt0010969,L'atlantide,L'Atlantide,1921,1921-05-28,"Adventure, Fantasy, Mystery",136,"France, Belgium",French,Jacques Feyder,"Pierre Benoît, Jacques Feyder",International et Commercial de la Cinématographie (Thalman),"Jean Angelo, Stacia Napierkowska, Georges Melchior, Marie-Louise Iribe, Abd-el-Kader Ben Ali, Mohamed Ben Noui, Paul Franceschi, André Roanne, Genica Missirio, René Lorsay, Barbier, Chatelain, Émile Daltour, David, Fernand Ledoux","Two men, lost in the desert, meet Queen Antinea, ruler of Atlantis.",6.7,315,FRF 1800000,,,,5.0,10.0
tt0011000,Pagine dal libro di Satana,Blade af Satans bog,1920,1921-01-24,Drama,167,Denmark,,Carl Theodor Dreyer,"Edgar Høyer, Marie Corelli",Nordisk Film,"Helge Nissen, Halvard Hoff, Jacob Texiere, Hallander Helleman, Ebon Strandin, Johannes Meyer, Nalle Halden, Tenna Kraft, Viggo Wiehe, Emma Wiehe, Jeanne Tramcourt, Hugo Bruun, Elith Pio, Emil Helsengreen, Viggo Lindstrøm","In 4 episodic tales of human suffering; the temptation of Jesus, the Spanish Inquisition, the French Revolution and the Russo-Finnish war of 1918, Satan attempts to win God's favor.",6.7,1083,,,,,16.0,15.0
tt0011130,Dr. Jekyll e Mr. Hyde,Dr. Jekyll and Mr. Hyde,1920,1920-09-28,"Drama, Horror, Sci-Fi",69,USA,English,John S. Robertson,"Robert Louis Stevenson, Clara Beranger",Paramount Pictures,"John Barrymore, Brandon Hurst, Martha Mansfield, Charles Lane, Cecil Clovelly, Nita Naldi, Louis Wolheim","Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.",7.0,4753,,,,,73.0,67.0
tt0011157,Erotikon,Erotikon,1920,1920-11-08,"Comedy, Romance",106,Sweden,Swedish,Mauritz Stiller,"Ferenc Herczeg, Gustaf Molander",Svensk Filmindustri (SF),"Anders de Wahl, Tora Teje, Karin Molander, Elin Lagergren, Lars Hanson, Vilhelm Bryde, Bell Hedqvist, Torsten Hammarén, Vilhelm Berndtson, Stina Berg, John Lindlöf, Greta Lindgren, Carl Wallin, Gucken Cederborg, Tora Wibergh","EROTIKON surely pushed the boundaries of what was acceptable on the screen in 1920: Irene, the bored wife of a distracted entomologist, pursues a womanizing aviator, but she may actually be...",6.6,717,,,,,12.0,10.0
tt0011173,Fante-Anne,Fante-Anne,1920,1920-09-11,"Crime, Drama, Romance",93,Norway,,Rasmus Breistein,"Rasmus Breistein, Kristofer Janson",,"Asta Nielsen, Einar Tveito, Johanne Bruhn, Lars Tvinde, Dagmar Myhrvold, Henny Skjønberg, Kristine Ullmo, Magnus Falkberget, Anders Skrede, Edvard Drabløs, Elsa Vang, Olaf Solberg, Øygard","The story of an orphaned girl brought up by the Storlein family. Young Anne (Asta Nielsen) is brought as an infant to the Storlein farm by her mother, who has been traveling and is in need ...",6.2,123,,,,,1.0,2.0
tt0011193,The Flapper,The Flapper,1920,1920-05-10,Comedy,88,USA,English,Alan Crosland,"Frances Marion, Frances Marion",Selznick Pictures Corporation,"Olive Thomas, Theodore Westman Jr., William P. Carleton, Warren Cook, Katherine Johnston, Arthur Housman, Louise Lindroth, Marcia Harris, Charles Craig, Bobby Connelly, Maurice Steuart","Ginger grows up in a slow town. Because of her wild attitude, her father decides to send her to a strict boarding school. Despite the strictness, the girls have fun getting into flapper lifestyle trouble including flirting.",6.6,291,,,,,12.0,4.0
tt0011217,Il cammino nella notte,Der Gang in die Nacht,1921,1921-08-08,Drama,81,"Germany, Denmark",German,F.W. Murnau,"Harriet Bloch, Carl Mayer",Goron Film,"Olaf Fønss, Erna Morena, Conrad Veidt, Gudrun Bruun Stephensen, Clementine Plessner","Dr Eigil Borne is engaged to Hélène, a girl who is madly in love with him. At Hélène's birthday celebration, Eigil invites her to a cabaret, where he meets his other love, Lily, a passionate, fiery and funny dancer.",6.4,308,,,,,4.0,6.0
tt0011221,Genuine,Genuine,1920,1921-12-12,Horror,88,Germany,German,Robert Wiene,Carl Mayer,Decla-Bioscop AG,"Fern Andra, Hans Heinrich von Twardowski, Ernst Gronau, Harald Paulsen, Albert Bennefeld, John Gottowt, Louis Brody","Extremely rare work of Robert Wiene. From the director and year of excellent ""The Cabinet of Dr. Caligari"" this work was eventually overshadowed by the success of Caligari. It has a dreamy atmosphere, like another world or something.",6.0,848,,,,,14.0,7.0
tt0011237,Il Golem - Come venne al mondo,"Der Golem, wie er in die Welt kam",1920,1924-05-26,"Fantasy, Horror",76,Germany,,"Carl Boese, Paul Wegener","Henrik Galeen, Paul Wegener",Projektions-AG Union (PAGU),"Paul Wegener, Albert Steinrück, Lyda Salmonova, Ernst Deutsch, Hans Stürm, Max Kronert, Otto Gebühr, Dore Paetzold, Lothar Müthel, Greta Schröder, Loni Nest","In 16th-century Prague, a rabbi creates the Golem - a giant creature made of clay. Using sorcery, he brings the creature to life in order to protect the Jews of Prague from persecution.",7.2,6577,,,,,51.0,49.0
tt0011267,Headin' Home,Headin' Home,1920,1920-09-19,"Biography, Comedy, Drama",71,USA,English,Lawrence C. Windom,"Arthur 'Bugs' Baer, Earle Browne",Kessel & Baumann,"Babe Ruth, Ruth Taylor, William Sheer, Margaret Seddon, Frances Victory, James A. Marcus, Ralf Harolde, Charles Byer, George Halpin, William J. Gross, Walter Lawrence, Ann Brody, Ricca Allen, Sammy Blum, Ethel Kerwin","The ""true story"" of baseball great Babe Ruth; Ruth plays himself.",5.1,260,,,,,11.0,7.0
tt0011294,L'Hirondelle et la Mésange,L'Hirondelle et la Mésange,1924,1924-06-05,Drama,80,France,French,André Antoine,"Henri Colpi, Gustave Grillet",Pathé Frères,"Maguy Deliac, Pierre Alcover, Louis Ravet, Jane Maylianes, Georges Denola","A bargeman, his wife and sister-in-law navigate the canals of northern Belgium in their two vessels, the eponymous ""L'Hirondelle et la Mésange,"" taking the time to appreciate the sites and ...",7.1,165,,,,,3.0,6.0
tt0011302,La giustizia del mare,L'homme du large,1920,1920-12-03,Drama,86,France,French,Marcel L'Herbier,"Marcel L'Herbier, Honoré de Balzac",Gaumont Série Pax,"Jaque Catelain, Roger Karl, Charles Boyer, Philippe Hériat, Marcelle Pradot, Claire Prélia, Claude Autant-Lara, Dimitri Dragomir, Suzanne Doris, Lili Samuel, Georges Forois, Pâquerette, Jeanne Bérangère, André Daven, Jane Dolys","Nolff, a tough Breton fisherman is happy: his wife has just given birth to a son, Michel. His only wish is to make him a fisherman like him. But when he becomes a man, Michel becomes a ...",6.9,187,,,,,3.0,3.0